SYMBOL,P
TSNAXIP1,0.0040986
CENPT,0.0035966
THAP11,0.0032825
NUTF2,0.0036335
EDC4,0.0040038
NRN1L,0.0035639
PSKH1,0.0021944
CTRL,0.0017008
CTC-479C5.12,0.0016061
PSMB10,0.0014816
LCAT,0.0017075
SLC12A4,0.0018841
DPEP3,0.0012932
DPEP2,0.0011491
DUS2,0.0009614
DDX28,0.0013699
NFATC3,0.00074045
ESRP2,0.00039662
PLA2G15,0.0002442
SLC7A6,0.00024369
SLC7A6OS,0.00026094
PRMT7,0.0004757
SMPD3,0.00035302
ZFP90,0.00038273
CDH3,0.00051235
CDH1,0.0061054
TANGO6,0.001451
HAS3,0.0047967
CHTF8,0.0087427
CHTF8,0.0087427
CIRH1A,0.0027459
SNTB2,0.0073613
RP11-343C2.11,0.017043
VPS4A,0.017043
COG8,0.0062825
PDF,0.01289
RP11-343C2.12,0.01289
RP11-343C2.9,0.01289
RP11-343C2.7,0.01289
NIP7,0.01289
TMED6,0.01289
TERF2,0.0058636
CYB5B,0.0052751
NFAT5,6.2694e-05
NQO1,0.0058453
NOB1,0.0058453
WWP2,0.00062283
CLEC18A,0.00052574
PDPR,0.0060312
CLEC18C,0.00052045
AC009060.1,0.0024035
FKSG63,0.0014879
EXOSC6,0.00073598
AARS,0.00017337
DDX19B,0.0001581
RP11-529K1.3,0.00024196
DDX19A,0.0020406
ST3GAL2,0.0078552
FUK,0.016134
COG4,0.0089405
SF3B3,0.0049851
IL34,0.0010247
MTSS1L,0.0017933
FLJ00418,0.0022553
VAC14,0.0011297
HYDIN,0.0017271
CALB2,0.0015386
ZNF23,0.0027622
AC010547.9,0.0020686
ZNF19,0.0011386
CHST4,0.0025662
TAT,0.0050647
MARVELD3,0.0022851
PHLPP2,0.0002769
AP1G1,0.00041715
ATXN1L,0.004903
IST1,0.0046254
ZNF821,0.0055686
DHODH,0.0031063
TXNL4B,0.0068456
HP,0.0057868
HPR,0.0059845
DHX38,0.0047884
PMFBP1,0.0025547
ZFHX3,1.9359e-05
C16orf47,0.00054224
PSMD7,0.0019552
NPIPB15,0.00083653
CLEC18B,0.0044247
GLG1,0.017928
RFWD3,0.016968
MLKL,0.013146
FA2H,0.0003591
WDR59,7.3568e-05
ZNRF1,0.00053516
LDHD,0.0012714
ZFP1,0.00018221
CTRB2,0.00042735
CTRB1,0.00031773
BCAR1,0.0001048
CFDP1,0.0050385
RP11-77K12.1,0.0114
TMEM170A,0.012792
CHST6,0.012425
RP11-77K12.7,0.0029057
CHST5,0.0012163
TMEM231,0.0041831
GABARAPL2,0.015633
ADAT1,0.0084749
KARS,0.013655
TERF2IP,0.0021094
AC025287.1,0.050399
CNTNAP4,2.4729e-07
RP11-58C22.1,6.1538e-05
MON1B,0.00059135
SYCE1L,0.00056252
ADAMTS18,0.00020705
NUDT7,0.0011592
VAT1L,0.0019947
CLEC3A,0.017762
WWOX,1.2081e-09
PIH1,0.0018687
MAF,0.00026658
DYNLRB2,9.8837e-05
CDYL2,0.0089683
CMC2,0.0094153
CENPN,0.0097183
ATMIN,0.049557
C16orf46,0.013309
GCSH,0.0058919
BCMO1,0.0031691
GAN,9.89e-05
CMIP,7.6472e-05
PLCG2,0.0056572
SDR42E1,0.00020094
HSD17B2,0.000583
MPHOSPH6,0.0024428
CDH13,9.1278e-10
HSBP1,0.0025862
MLYCD,0.0001035
RP11-505K9.4,0.00011637
OSGIN1,0.00095497
NECAB2,7.4086e-05
SLC38A8,0.00022647
MBTPS1,0.00023739
HSDL1,0.0014359
DNAAF1,0.0011012
TAF1C,0.0033874
ADAD2,0.0033874
KCNG4,0.00017827
WFDC1,8.8577e-06
ATP2C2,0.00034478
TLDC1,0.00046765
COTL1,9.3308e-05
KLHL36,0.0056516
USP10,9.5884e-05
CRISPLD2,1.8564e-05
ZDHHC7,0.00038311
KIAA0513,0.0021266
FAM92B,0.022505
CTC-786C10.1,0.008434
RP11-680G10.1,0.00046719
GSE1,0.00019709
GINS2,0.01345
C16orf74,0.014059
EMC8,0.0083097
COX4I1,0.0050656
IRF8,0.0074049
FOXF1,0.00088612
MTHFSD,0.0016565
FOXC2,0.0013336
FOXL1,0.0013336
C16orf95,0.0025034
RP11-178L8.4,0.0012343
FBXO31,0.0030648
MAP1LC3B,0.0061969
ZCCHC14,0.0034553
JPH3,0.00032433
AC010536.1,0.0072385
KLHDC4,0.0048735
FLJ00104,0.0072385
SLC7A5,0.0012993
CA5A,0.00044281
BANP,0.0010486
ZNF469,0.0024834
ZFPM1,4.8653e-05
ZC3H18,0.001074
IL17C,0.0026895
CYBA,0.0035552
MVD,0.0034484
SNAI3,0.00525
RNF166,0.0076899
CTU2,0.0046517
PIEZO1,0.0024292
CDT1,0.001853
APRT,0.001853
GALNS,0.00067721
AC092384.1,0.0007469
TRAPPC2L,1.3297e-06
PABPN1L,2.1365e-06
CBFA2T3,0.0010644
RP11-830F9.6,0.00086673
ACSF3,0.00046072
CDH15,0.0016568
SLC22A31,0.015613
ZNF778,0.0019955
ANKRD11,0.0012336
AC137932.1,0.00068818
SPG7,0.0062449
RPL13,0.012572
CPNE7,0.0063769
DPEP1,0.00032029
CHMP1A,0.00015868
SPATA33,0.00017424
CDK10,1.36e-05
RP11-368I7.4,3.3964e-05
SPATA2L,6.2756e-06
VPS9D1,0.00017545
ZNF276,0.0012509
FANCA,0.003298
SPIRE2,0.010285
TCF25,0.016727
DBNDD1,0.0034947
GAS8,0.0034947
C16orf3,0.0034947
PRDM7,0.0034947
DOC2B,0.0058222
RPH3AL,1.2378e-05
C17orf97,0.0033462
FAM101B,0.0033462
VPS53,0.0023991
FAM57A,0.0085524
GEMIN4,0.0095832
GLOD4,0.0037479
RNMTL1,0.00068076
NXN,1.0159e-05
RP11-676J12.7,7.5445e-05
TIMM22,0.00025144
ABR,3.1425e-06
BHLHA9,1.6714e-05
TUSC5,4.5424e-05
YWHAE,0.0051822
CRK,0.0079039
MYO1C,0.0089562
INPP5K,0.0090213
PITPNA,0.00067234
SLC43A2,0.00010911
SCARF1,0.00016621
RILP,0.00021889
PRPF8,0.00023803
TLCD2,0.0022118
WDR81,0.0056505
SERPINF2,0.0042948
SERPINF1,0.010558
SMYD4,0.010558
RPA1,0.0025556
RTN4RL1,4.5499e-06
DPH1,0.00014133
OVCA2,0.00017853
HIC1,0.00019302
SMG6,0.0038004
SRR,0.0067411
TSR1,0.0078523
SGSM2,0.00078922
MNT,0.003913
METTL16,0.0018347
AC006435.1,0.0092487
PAFAH1B1,0.0036378
CLUH,0.00057539
RAP1GAP2,1.4178e-07
OR1D5,0.011458
OR1D2,0.011458
OR1G1,0.0039053
OR1A2,0.010232
OR3A2,0.028568
OR3A1,0.028951
OR1E1,0.0081938
OR3A3,0.0050074
OR1E2,0.0050074
SPATA22,0.00020532
ASPA,0.0017873
TRPV3,0.00095301
TRPV1,0.0024205
SHPK,0.0013155
SHPK,0.0051854
CTNS,0.012471
TAX1BP3,0.0085532
P2RX5-TAX1BP3,0.0082941
EMC6,0.008168
P2RX5,0.0082941
ITGAE,0.0084754
GSG2,0.0084754
C17orf85,0.0005832
CAMKK1,0.00018525
P2RX1,0.00018525
ATP2A3,0.00015897
ZZEF1,0.00097623
CYB5D2,0.0044843
ANKFY1,0.00090409
UBE2G1,4.5463e-05
SPNS3,0.00016938
SPNS2,0.00027066
MYBBP1A,0.00042637
GGT6,0.00057905
SMTNL2,9.42e-05
ALOX15,9.7339e-05
PELP1,0.00015747
ARRB2,0.00097203
MED11,0.0055391
CXCL16,0.0073936
ZMYND15,0.0062937
TM4SF5,0.00074162
VMO1,0.00074162
GLTPD2,0.00074162
PSMB6,0.00074162
PLD2,0.00045038
MINK1,0.00025008
CHRNE,0.0024468
C17orf107,0.0024468
GP1BA,0.0010332
SLC25A11,0.0012012
RNF167,0.0012239
PFN1,0.0013065
ENO3,0.0019166
SPAG7,0.0025254
CAMTA2,0.0033107
INCA1,0.0060714
KIF1C,0.0060413
SLC52A1,0.0055127
ZFP3,0.00054819
ZNF232,3.7895e-05
USP6,2.3575e-06
ZNF594,1.124e-05
SCIMP,1.917e-06
RABEP1,0.0033901
NUP88,0.0029434
RPAIN,3.4378e-05
C1QBP,2.48e-06
DHX33,3.6257e-06
DERL2,5.7493e-05
MIS12,5.7493e-05
NLRP1,3.9274e-05
WSCD1,0.00011331
AIPL1,0.00054249
FAM64A,0.0011515
PITPNM3,9.4804e-05
KIAA0753,0.00286
TXNDC17,0.00303
MED31,0.0026374
C17orf100,0.0024524
SLC13A5,7.0379e-05
XAF1,0.008882
FBXO39,0.0067334
TEKT1,0.010958
AC027763.2,0.00012747
ALOX12,0.00024339
RNASEK,3.2594e-05
AC040977.1,3.2594e-05
RNASEK-C17orf49,3.8569e-05
C17orf49,0.00011444
BCL6B,0.00030684
SLC16A13,0.00040082
SLC16A11,0.00035886
CLEC10A,0.00012182
ASGR2,0.00011011
ASGR1,0.00049083
DLG4,0.0042143
ACADVL,0.036473
DVL2,0.036473
PHF23,0.036473
GABARAP,0.036473
CTD-2545G14.7,0.036473
CTDNEP1,0.036473
RP1-4G17.5,0.036473
ELP5,0.036473
CLDN7,0.036473
TNK1,0.043539
TMEM256-PLSCR3,0.043539
C17orf61-PLSCR3,0.043539
TMEM256,0.043539
NLGN2,0.043539
SPEM1,0.043539
C17orf74,0.043539
TMEM102,0.043539
FGF11,0.043539
CHRNB1,0.043539
ZBTB4,0.0094529
SLC35G6,0.0094529
POLR2A,0.0032722
TNFSF12,0.0011838
TNFSF12-TNFSF13,0.0011838
TNFSF13,0.0011838
SENP3,0.0041718
EIF4A1,0.0041718
CD68,0.0041718
MPDU1,0.0021059
SOX15,0.0021059
FXR2,0.00041116
AC007421.1,0.0003323
SHBG,0.00018761
SAT2,0.00018761
ATP1B2,0.00051089
TP53,0.00051089
WRAP53,0.0032403
EFNB3,0.0032403
DNAH2,0.0098329
KDM6B,0.0061349
TMEM88,0.0061349
LSMD1,0.0018947
CYB5D1,0.0061349
CHD3,0.0026996
KCNAB3,0.0028052
RP11-1099M24.7,0.0028052
TRAPPC1,0.0028052
CNTROB,0.001885
GUCY2D,0.045713
ALOX15B,0.018204
ALOX12B,0.0021146
AC129492.6,0.0055634
ALOXE3,0.0012957
HES7,0.0013645
PER1,0.0013072
RP11-599B13.6,0.0014452
VAMP2,0.001552
TMEM107,0.0017584
C17orf59,0.0033016
AURKB,0.004419
CTC1,0.0039305
PFAS,0.0054206
SLC25A35,0.001049
RANGRF,0.00054879
ARHGEF15,1.0057e-05
ODF4,5.8335e-05
AC135178.1,5.8335e-05
KRBA2,0.00069449
RP11-849F2.7,0.00034142
RPL26,0.00034142
RNF222,0.0062884
NDEL1,0.025442
MYH10,0.018858
CCDC42,0.0012899
SPDYE4,0.0018174
MFSD6L,0.0078445
PIK3R6,0.0034642
PIK3R5,0.0011605
NTN1,4.9716e-06
STX8,0.00017239
WDR16,0.0041739
USP43,0.00018477
DHRS7C,0.00012308
RP11-477N12.3,7.1585e-05
GLP2R,0.00011291
RCVRN,0.0011843
GAS7,0.00015331
AC000003.2,0.001618
MYH13,0.003314
MYH8,0.0046531
MYH4,0.043299
MYH1,0.01878
MYH2,0.049159
MYH3,0.00036515
SCO1,0.00012623
ADPRM,5.1661e-05
TMEM220,6.2081e-05
PIRT,1.7385e-05
SHISA6,1.4171e-07
DNAH9,2.646e-09
ZNF18,0.0068731
MAP2K4,0.0047118
MYOCD,0.00026272
AC005358.1,0.00043911
ARHGAP44,1.1084e-06
ELAC2,0.0020488
HS3ST3A1,0.00085522
COX10,0.00017887
CDRT15,0.00012266
HS3ST3B1,1.6236e-05
PMP22,0.0040526
TEKT3,0.0074582
CDRT4,0.0022778
TVP23C-CDRT4,0.0031658
TVP23C,0.0031658
CDRT1,0.013528
CDRT1,0.0063397
RP11-385D13.1,0.0063397
TRIM16,0.0051469
ZNF286A,0.0056317
ZNF286A,0.0056317
TBC1D26,0.046295
ADORA2B,0.00060182
ZSWIM7,0.0053609
TTC19,0.00056538
NCOR1,0.00020875
AC002553.1,0.0029432
PIGL,3.8646e-05
CENPV,0.00046998
UBB,2.0654e-05
TRPV2,2.2767e-05
FAM211A,1.0026e-05
ZNF287,0.0020927
ZNF624,0.001038
CCDC144A,0.018382
RP11-219A15.1,0.018382
TNFRSF13B,0.006619
MPRIP,0.0056111
PLD6,0.030651
RP11-45M22.4,0.030651
COPS3,0.01044
NT5M,0.00093621
MED9,0.0042179
RASD1,0.0095782
PEMT,0.0074747
RAI1,0.00068099
SREBF1,0.0054172
TOM1L2,0.027257
LRRC48,0.02619
ATPAF2,0.020198
GID4,0.024602
DRG2,0.022317
MYO15A,0.020107
ALKBH5,0.0041404
LLGL1,0.0041404
FLII,0.0034777
MIEF2,0.041355
TOP3A,0.041355
EVPLL,0.0078416
TBC1D28,0.0081425
ZNF286B,0.00075196
TRIM16L,0.0015142
FBXW10,0.0023307
TVP23B,0.0019763
PRPSAP2,0.0039693
SLC5A10,0.015774
FAM83G,0.015774
GRAP,0.044537
EPN2,0.020623
B9D1,0.020623
SLC47A1,0.008294
ALDH3A2,0.0098592
SLC47A2,0.0039895
ALDH3A1,0.0069043
ULK2,0.0027459
AKAP10,0.0014203
SPECC1,0.0011992
LGALS9B,0.0081559
CDRT15L2,9.8281e-05
CCDC144NL,0.00037225
USP22,0.015328
DHRS7B,0.0034959
TMEM11,0.00046034
C17orf103,0.0003146
MAP2K3,0.0006218
KCNJ12,0.0023965
C17orf51,0.019458
MTRNR2L1,0.012894
WSB1,0.027662
KSR1,0.00052952
AC015688.3,0.0072239
LGALS9,0.0099953
NOS2,0.0077677
RP1-66C13.4,0.0007005
LYRM9,0.00059233
NLK,0.00053086
AC061975.10,0.00016654
TMEM97,0.0005161
IFT20,0.010137
TNFAIP1,0.010137
POLDIP2,0.0040794
TMEM199,0.00020086
VTN,0.0013339
CTB-96E2.2,0.0013339
SARM1,0.00037529
SLC46A1,0.00075446
RP11-192H23.4,0.0042433
SLC13A2,0.0087428
FOXN1,0.010565
UNC119,0.01771
PIGS,0.018737
ALDOC,0.0035526
SPAG5,0.00052831
SGK494,0.00067783
KIAA0100,0.00034518
SDF2,0.00072835
SUPT6H,0.00038227
PROCA1,0.00042822
RAB34,0.00016052
RPL23A,0.00016052
TLCD1,0.00099982
NEK8,0.00099982
TRAF4,0.00099982
FAM222B,0.00045661
ERAL1,0.046999
FLOT2,0.019438
DHRS13,0.019438
PHF12,0.023009
PIPOX,0.011739
SEZ6,0.011739
MYO18A,0.0038457
TIAF1,0.047074
CRYBA1,0.028156
NUFIP2,0.028156
TAOK1,0.005171
ABHD15,0.0061385
TP53I13,0.0061385
GIT1,0.0061385
ANKRD13B,0.0061385
CORO6,0.0061385
SSH2,0.0065285
EFCAB5,0.029839
NSRP1,0.0031216
SLC6A4,0.0031216
BLMH,0.002687
TMIGD1,0.0068748
CPD,0.011847
TBC1D29,0.015969
CRLF3,0.042854
ATAD5,0.032998
TEFM,0.032998
ADAP2,0.028477
RNF135,0.0011677
NF1,0.00074081
RAB11FIP4,0.0035383
AC003101.1,0.0037662
COPRS,0.014695
UTP6,0.012275
SUZ12,0.0067509
LRRC37B,0.0021724
AC090616.2,0.0074684
RHOT1,0.0025779
AC116407.2,0.007628
RHBDL3,0.00053625
C17orf75,0.0042716
ZNF207,0.0046993
PSMD11,0.015833
CDK5R1,0.022448
MYO1D,0.0024867
TMEM98,0.00028684
SPACA3,0.0052157
ASIC2,1.9513e-08
AC005549.3,0.047584
CCL2,0.047584
CCL7,0.0011679
CCL11,0.0029382
CCL8,0.017083
CCL13,0.010442
CCL1,0.010442
C17orf102,9.8426e-05
TMEM132E,1.9816e-06
CCT6B,0.029207
ZNF830,0.02296
LIG3,0.015879
RFFL,0.0046137
RAD51L3-RFFL,0.0046137
RAD51D,0.041141
FNDC8,0.041141
NLE1,0.041141
UNC45B,0.018008
SLC35G3,0.046916
SLFN5,0.0062552
SLFN11,0.019749
SLFN12,0.0056081
SLFN13,0.0056081
SLFN12L,0.0061189
SLFN14,0.0088434
PEX12,0.0078408
AP2B1,0.0024041
RASL10B,0.00018485
GAS2L2,0.00018485
MMP28,0.00010845
C17orf50,0.00010845
TAF15,0.033685
LYZL6,0.027934
CCL16,0.014732
CCL14,0.004234
CTB-186H2.3,0.0047689
CCL15-CCL14,0.004234
CCL15,0.004234
CCL23,0.0040893
CCL18,0.00040587
CCL3,0.0037481
CCL4,0.0035693
TBC1D3B,7.0029e-06
CCL3L3,0.00036799
CCL4L1,0.00407
TBC1D3C,0.0099959
TBC1D3H,0.0078945
CCL3L1,0.021392
CCL4L2,0.021392
TBC1D3G,0.015648
ZNHIT3,0.014823
MYO19,0.014823
PIGW,0.017926
GGNBP2,0.019556
MRM1,0.0045396
LHX1,0.033511
AATF,0.0068922
ACACA,0.0019568
C17orf78,0.0058793
TADA2A,0.0007618
DUSP14,0.0055731
SYNRG,0.0040988
DDX52,0.00048936
HNF1B,1.8852e-05
TBC1D3F,0.011746
RP11-1407O15.2,0.01784
MRPL45,0.0091998
GPR179,0.010753
SOCS7,0.0078592
ARHGAP23,0.0007057
SRCIN1,0.00010173
C17orf96,0.0036134
MLLT6,0.0010531
AC006449.1,0.0010531
CISD3,0.0010531
PCGF2,0.0010531
CTB-58E17.5,0.0010531
PSMB3,0.0010531
PIP4K2B,0.0025342
CWC25,0.0025342
C17orf98,0.043761
RPL23,0.043761
LASP1,0.00023134
FBXO47,0.0049924
PLXDC1,5.5126e-05
ARL5C,0.00031153
CACNB1,0.00078519
RPL19,0.0010437
STAC2,0.0014768
FBXL20,0.0037523
PPP1R1B,0.043583
STARD3,0.043583
TCAP,0.043583
PNMT,0.043583
PGAP3,0.043583
ERBB2,0.043583
MIEN1,0.043583
GRB7,0.039702
IKZF3,0.039702
GSDMB,0.0072091
ORMDL3,0.0072091
LRRC3C,0.0072091
GSDMA,0.0011916
PSMD3,0.00066074
CSF3,0.0028248
MED24,0.0012859
THRA,0.0001617
NR1D1,9.0443e-05
MSL1,0.00017914
CASC3,0.00083195
RAPGEFL1,0.0079051
WIPF2,0.020708
CDC6,0.019041
RARA,0.0089055
CTD-2267D19.3,0.0016871
GJD3,0.0016871
TOP2A,0.00015181
IGFBP4,0.0046023
TNS4,0.0046023
CCR7,0.0036185
SMARCE1,0.011108
KRT222,0.020269
KRT222,0.020269
KRT24,0.017712
KRT25,0.023168
KRT26,0.045852
KRT27,0.045852
KRT12,0.011848
KRT20,0.011848
KRT23,0.011848
KRT39,0.0020952
KRT40,0.021256
KRTAP3-3,0.021256
KRTAP3-2,0.021256
KRTAP3-1,0.016274
KRTAP1-5,0.016274
KRTAP1-4,0.016274
KRTAP1-3,0.016274
KRTAP1-1,0.016274
KRTAP2-1,0.016274
KRTAP2-2,0.016274
KRTAP2-3,0.047639
KRTAP2-4,0.047639
KRTAP4-7,0.0028985
KRTAP4-8,0.0028985
KRTAP4-16P,0.0028985
KRTAP4-9,0.00079866
KRTAP4-11,0.0011107
KRTAP4-12,0.0011107
KRTAP4-6,0.0011107
KRTAP4-5,0.0011107
KRTAP4-4,0.00057601
KRTAP4-3,0.00057601
KRTAP4-2,0.00055411
KRTAP4-1,0.00055411
KRTAP9-1,0.00055411
KRTAP9-2,0.0036076
KRTAP9-3,0.0036076
KRTAP9-8,0.0036076
KRTAP9-4,0.0036076
KRTAP9-9,0.0061061
KRTAP9-6,0.0061061
KRTAP9-7,0.005976
KRTAP29-1,0.005976
KRTAP16-1,0.005976
KRTAP17-1,0.005976
KRT33A,0.0040038
KRT33B,0.0055564
KRT34,0.001771
KRT31,0.001771
KRT37,0.001771
KRT38,0.0043178
KRT32,0.0016101
KRT35,0.009893
KRT36,0.009893
KRT13,0.009893
KRT15,0.009893
KRT19,0.009893
KRT14,0.021892
KRT16,0.011379
KRT17,0.011379
JUP,0.0075487
EIF1,0.0082508
GAST,0.00037774
HAP1,0.00037774
LEPREL4,0.036407
FKBP10,0.036407
NT5C3B,0.036407
KLHL10,0.036407
KLHL11,0.036407
ACLY,0.024127
CNP,0.0061956
DNAJC7,0.0047748
NKIRAS2,0.0048092
ZNF385C,0.0018046
DHX58,0.0015999
KAT2A,0.0020362
CTD-2132N18.3,0.000457
HSPB9,0.0014789
RAB5C,0.00039038
KCNH4,0.0066553
HCRT,0.012068
GHDC,0.012068
STAT5B,0.0046551
STAT5A,0.0049739
STAT3,0.0094082
PTRF,0.0071798
ATP6V0A1,0.0093431
NAGLU,0.01201
HSD17B1,0.01461
COASY,0.015724
MLX,0.015409
PSMC3IP,0.016126
FAM134C,0.017046
TUBG1,0.017766
TUBG2,0.015962
PLEKHH3,0.015529
CCR10,0.013521
CNTNAP1,0.01381
EZH1,0.0085421
RAMP2,0.019123
VPS25,0.01392
WNK4,0.012463
COA3,0.012463
CNTD1,0.012463
BECN1,0.0055173
PSME3,0.0023986
AOC2,0.0088765
AOC3,0.0096178
G6PC,0.0034396
AARSD1,0.010297
PTGES3L-AARSD1,0.010297
PTGES3L,0.011411
RUNDC1,0.011411
RPL27,0.011611
IFI35,0.011105
VAT1,0.012168
RND2,0.010167
BRCA1,0.0051631
NBR1,0.028159
TMEM106A,0.030019
ARL4D,0.0064358
DHX8,0.014753
ETV4,0.011927
MEOX1,0.0012754
SOST,0.014755
DUSP3,0.013212
C17orf105,0.010461
MPP3,0.002268
CD300LG,0.0011408
MPP2,0.00075043
FAM215A,0.00078727
RP11-527L4.2,0.00084203
PPY,0.00084203
PYY,0.00063265
NAGS,8.1559e-05
TMEM101,8.1559e-05
LSM12,8.2678e-05
G6PC3,4.1876e-05
HDAC5,6.1763e-05
C17orf53,0.0022116
ASB16,0.0010447
TMUB2,0.0028223
ATXN7L3,0.0018642
UBTF,0.00031699
SLC4A1,0.00010504
AC003102.1,0.0001496
AC003043.1,8.4072e-05
RUNDC3A,9.7544e-05
SLC25A39,0.00010633
GRN,0.00032376
FAM171A2,0.00012196
ITGA2B,6.3975e-05
GPATCH8,0.00098066
FZD2,0.012664
C17orf104,0.0052642
CCDC43,0.0074825
DBF4B,0.0024622
ADAM11,0.0031984
GJC1,0.00023705
HIGD1B,0.0017299
EFTUD2,0.0017299
CCDC103,0.0025952
FAM187A,0.0027913
GFAP,0.0021884
KIF18B,0.0013548
C1QL1,0.011828
DCAKD,0.0084741
NMT1,0.0095772
PLCD3,0.007934
ACBD4,0.012079
HEXIM1,0.017208
HEXIM2,0.0085303
FMNL1,0.012266
SPATA32,0.013168
ARHGAP27,0.0041968
PLEKHM1,0.007868
CRHR1,0.0012551
SPPL2C,0.0028369
MAPT,0.00032755
STH,0.00079678
KANSL1,0.0029173
ARL17B,0.0016204
LRRC37A,0.00095585
ARL17A,0.0066672
NSF,0.00023675
WNT3,0.0012567
WNT9B,0.00039653
GOSR2,0.0061992
RP11-156P1.2,0.0061634
RPRML,0.01377
CDC27,0.00098303
MYL4,0.00075275
ITGB3,0.0019828
ITGB3,0.0020464
EFCAB13,0.0048247
NPEPPS,0.016995
KPNB1,0.012924
TBKBP1,0.014003
TBX21,0.0096376
OSBPL7,0.0041653
MRPL10,0.0029804
LRRC46,0.0024819
SCRN2,0.0024436
SP6,0.0021855
SP2,0.00046611
PNPO,0.00024482
PRR15L,0.00026907
CDK5RAP3,0.00030636
COPZ2,0.00092628
NFE2L1,0.0020067
CBX1,0.0017666
SNX11,0.0018486
SKAP1,0.00037915
HOXB1,0.0084294
HOXB2,0.0033541
HOXB3,0.0021094
HOXB4,0.002047
HOXB5,0.0018716
HOXB6,0.0018716
HOXB7,0.0017755
HOXB8,0.0017243
HOXB9,0.0019065
PRAC1,0.0027212
HOXB13,0.0027212
TTLL6,0.0007184
CALCOCO2,0.01221
ATP5G1,0.04553
UBE2Z,0.0063942
SNF8,0.0063942
GIP,0.0063942
IGF2BP1,0.0007884
B4GALNT2,0.00018066
GNGT2,0.00047008
ABI3,0.0018524
PHOSPHO1,0.0015251
ZNF652,0.00071776
RP11-81K2.1,7.9561e-05
PHB,0.0005386
NGFR,2.8122e-05
NXPH3,0.0029809
SPOP,0.0045298
SLC35B1,0.0047779
FAM117A,0.0013727
KAT7,0.0026125
TAC4,0.0012208
DLX4,0.0080058
DLX3,0.0094217
ITGA3,0.0055632
PDK2,0.0016101
SAMD14,0.01022
PPP1R9B,0.016417
SGCA,0.0060778
COL1A1,0.0037654
TMEM92,0.0038616
XYLT2,0.031072
MRPL27,0.031968
EME1,0.031968
LRRC59,0.031968
ACSF2,0.027177
CHAD,0.0044959
RSAD1,0.0081255
MYCBPAP,0.0081255
EPN3,0.0081255
SPATA20,0.004781
CACNA1G,0.00017806
ABCC3,0.00075895
ANKRD40,0.014033
WFIKKN2,0.021041
TOB1,0.0047226
SPAG9,0.005786
CA10,3.706e-07
AC102948.2,0.0062491
C17orf112,0.025463
KIF2B,0.044021
TOM1L1,5.9336e-05
COX11,0.0031182
STXBP4,0.0043814
HLF,0.0041923
MMD,0.018028
TMEM100,0.0063949
PCTP,0.0080209
ANKFN1,0.0044293
NOG,0.011707
C17orf67,5.1135e-05
DGKE,0.00032552
TRIM25,0.0011933
COIL,0.0018402
SCPEP1,0.00056836
AKAP1,0.0058182
MSI2,3.6891e-05
CCDC182,0.0061399
MRPS23,0.0099044
CUEDC1,4.9311e-05
VEZF1,6.8303e-05
RP11-159D12.5,9.0786e-05
SRSF1,0.00097169
DYNLL2,0.00010263
OR4D1,0.0049733
OR4D2,0.0049733
EPX,0.0049733
MKS1,0.0032586
LPO,0.0091507
MPO,0.011083
BZRAP1,0.0065332
SUPT4H1,0.0045421
RNF43,0.0044186
HSF5,0.0056914
MTMR4,0.0045025
SEPT4,0.0043801
C17orf47,0.0048672
TEX14,0.0016795
RAD51C,0.0066093
PPM1E,0.012851
TRIM37,0.02312
SKA2,0.022312
PRR11,0.010803
CTD-2510F5.6,0.014183
SMG8,0.014183
GDPD1,0.0011322
YPEL2,0.00037889
DHX40,0.0021429
CLTC,0.0007351
PTRH2,0.00096123
VMP1,0.00050415
TUBD1,0.00033295
RPS6KB1,0.00063492
RP11-178C3.1,0.014354
RNFT1,0.014354
HEATR6,0.017351
CA4,0.0066329
USP32,0.0021509
C17orf64,0.0084752
APPBP2,0.0042641
PPM1D,0.023099
BCAS3,5.0968e-06
TBX2,0.0021039
C17orf82,0.0032257
TBX4,0.013275
NACA2,0.0012677
BRIP1,0.00888
INTS2,0.043439
MED13,0.00037526
RP11-51L5.7,0.0064884
EFCAB3,2.622e-05
METTL2A,2.4403e-05
TLK2,4.2386e-05
MRC2,6.2051e-05
MARCH10,0.0099361
TANC2,0.012151
CYB561,0.00054792
ACE,2.9863e-05
ACE,2.9863e-05
KCNH6,0.0021439
DCAF7,0.0059076
TACO1,0.0059632
MAP3K3,0.0057383
LIMD2,0.005798
STRADA,0.0059696
RP11-51F16.8,0.0061236
CCDC47,0.0063577
DDX42,0.006598
FTSJ3,0.0065141
PSMC5,0.0068049
SMARCD2,0.0067508
CSH2,0.0073955
GH2,0.0073909
CSH1,0.0075008
CSHL1,0.0057344
GH1,0.0057016
CD79B,0.0057607
SCN4A,0.0030322
C17orf72,0.00015712
ICAM2,0.00015712
ERN1,0.00037639
TEX2,0.0007087
MILR1,0.014305
POLG2,0.017619
DDX5,0.017619
CEP95,0.0028463
SMURF2,0.0043449
LRRC37A3,4.9023e-05
GNA13,3.6438e-07
RGS9,0.0056899
AXIN2,0.00021451
CTD-2535L24.2,0.00010463
CEP112,0.00040704
APOH,0.00038068
PRKCA,0.0026343
CACNG5,0.001545
CACNG4,7.0248e-05
AC005544.1,0.0012448
CACNG1,0.0019491
HELZ,0.002925
PSMD12,0.0002004
PITPNC1,3.6371e-07
NOL11,0.031116
BPTF,0.043817
C17orf58,0.043817
