SYMBOL,P
ZFAND6,0.011467
FAH,0.0013812
RP11-210M15.2,0.0062253
ARNT2,0.0018762
ABHD17C,0.0020779
KIAA1199,0.00012708
RP11-351M8.1,0.0085359
MESDC2,0.036886
MESDC1,0.0070565
C15orf26,0.00011789
IL16,3.9078e-05
STARD5,0.00022956
TMC3,2.5932e-05
MEX3B,0.0062916
RP11-597K23.2,0.0046121
EFTUD1,0.0003698
FAM154B,0.0005563
GOLGA6L10,0.012948
RPS17L,0.019655
RP11-152F13.10,0.019655
RP11-379H8.1,0.019655
CPEB1,0.024608
AP3B2,0.039813
HOMER2,0.010318
FAM103A1,0.01597
C15orf40,0.017866
BTBD1,0.014643
TM6SF1,0.018949
HDGFRP3,0.018949
BNC1,0.0022268
SH3GL3,0.00029524
ADAMTSL3,0.001367
GOLGA6L4,0.001219
ZSCAN2,0.0019892
WDR73,0.036515
NMB,0.036515
SEC11A,0.036515
ALPK3,0.0097527
SLC28A1,1.6039e-05
PDE8A,0.00047418
AKAP13,0.0079466
KLHL25,0.0032133
AGBL1,4.9247e-07
NTRK3,0.0010814
MRPL46,0.0022186
MRPS11,0.0043893
DET1,0.012388
AEN,0.0031782
ISG20,0.0026004
ACAN,0.0014498
HAPLN3,0.0020141
MFGE8,0.013637
ABHD2,0.0029596
RLBP1,0.0056513
FANCI,0.0026871
POLG,0.0054198
RHCG,8.1973e-05
TICRR,6.7728e-05
KIF7,6.0785e-05
PLIN1,0.00069219
PEX11A,0.00035553
WDR93,0.00022878
MESP1,0.00039649
MESP2,0.0009947
ANPEP,0.00089172
AP3S2,0.0010983
C15orf38-AP3S2,0.00088545
C15orf38,0.00043853
ZNF710,0.0044788
IDH2,0.040788
SEMA4B,0.006055
CIB1,0.006055
GDPGP1,0.006055
TTLL13,0.006055
RP11-697E2.6,0.0029608
NGRN,0.0056521
GABARAPL3,0.014096
ZNF774,0.014096
IQGAP1,0.00033997
CRTC3,3.8539e-05
BLM,0.0018984
FURIN,0.0026388
FES,0.00030706
MAN2A2,0.00070564
UNC45A,0.00075849
HDDC3,0.0011772
RCCD1,0.0014322
PRC1,0.0023493
VPS33B,0.0019347
SV2B,0.0045896
SLCO3A1,4.9277e-06
ST8SIA2,0.0033165
C15orf32,0.0060398
FAM174B,0.00071231
CHD2,2.1409e-07
RGMA,1.4568e-06
AC112693.2,0.00037227
MCTP2,2.2804e-05
AC016251.1,0.00034524
NR2F2,2.0825e-05
AC087477.1,2.0825e-05
SPATA8,0.00060664
LINC00923,0.010871
ARRDC4,0.0015575
FAM169B,0.00020137
IGF1R,0.00035563
PGPEP1L,8.4622e-05
SYNM,0.0036632
TTC23,0.0049361
LRRC28,0.00044152
AC022819.2,0.033725
MEF2A,0.00057878
AC015660.1,0.013723
LYSMD4,0.00046108
DKFZP779J2370,0.0019663
CTD-2054N24.2,0.00080958
ADAMTS17,0.00014679
CERS3,0.00085968
LINS,0.00065142
ASB7,0.00024088
ALDH1A3,7.4058e-05
LRRK1,1.0449e-05
CHSY1,0.00021296
VIMP,0.00054158
SNRPA1,0.0012458
PCSK6,5.4949e-10
TM2D3,0.0026435
TARSL2,0.0039331
RP11-89K11.1,0.0086967
OR4F6,0.0054544
OR4F15,0.0032825
WASH4P,0.0045525
POLR3K,0.00567
SNRNP25,0.00567
RHBDF1,0.00567
MPG,0.00567
NPRL3,0.0017886
HBZ,0.0018658
HBM,0.0025811
HBA2,0.002404
HBA1,0.002355
HBQ1,0.0025241
LUC7L,0.001679
ITFG3,0.0018831
ITFG3,0.0017397
RGS11,0.00058637
ARHGDIG,0.00058637
PDIA2,0.00029096
AXIN1,0.00028617
MRPL28,0.047184
TMEM8A,0.0033205
NME4,0.0061922
DECR2,0.0071533
RAB11FIP3,2.7228e-05
CAPN15,3.7077e-05
C16orf11,0.00011085
PIGQ,3.5541e-05
NHLRC4,0.00011085
RAB40C,1.4404e-05
WFIKKN1,0.00034794
C16orf13,0.00034794
FAM195A,0.00034794
WDR90,3.0291e-05
RHOT2,0.00057097
RHBDL1,0.00024446
STUB1,0.00045358
JMJD8,0.00036934
WDR24,0.00066937
FBXL16,0.00066937
METRN,0.00066937
FAM173A,0.00066937
CCDC78,0.0018242
HAGHL,0.0018242
NARFL,0.0002911
MSLN,2.3545e-05
MSLNL,0.00035283
RPUSD1,0.00059183
CHTF18,0.00074939
GNG13,0.00092958
PRR25,0.00092958
LMF1,0.00033181
AC009041.2,0.00026
SOX8,0.00072426
SSTR5,0.00069987
C1QTNF8,1.5572e-05
CACNA1H,2.4811e-05
TPSG1,0.00051165
TPSAB1,0.00072961
TPSD1,0.0023873
UBE2I,0.0026917
BAIAP3,2.58e-05
TSR3,0.00018077
GNPTG,0.00018077
UNKL,0.00034076
C16orf91,0.0018391
CCDC154,0.001344
CLCN7,0.00095817
PTX4,0.0031877
TELO2,0.0031877
IFT140,0.0010169
TMEM204,0.015059
CRAMP1L,0.011038
LA16c-431H6.6,0.011038
HN1L,0.048875
MAPK8IP3,0.012023
NME3,0.012023
MRPS34,0.012023
EME2,0.012023
SPSB3,0.0062264
NUBP2,0.0062264
IGFALS,0.0062264
HAGH,0.0062264
FAHD1,0.0062264
MEIOB,0.00021878
HS3ST6,1.0828e-06
MSRB1,3.8492e-07
RPL3L,2.8545e-06
NDUFB10,2.8545e-06
RPS2,2.8545e-06
RNF151,7.6785e-06
TBL3,4.0891e-06
NOXO1,4.0891e-06
AC005606.1,1.2776e-05
GFER,1.8363e-05
SYNGR3,0.00029348
ZNF598,0.00011714
NPW,0.00026432
SLC9A3R2,0.00010149
NTHL1,0.00030548
TSC2,0.0025181
PKD1,0.004118
RAB26,0.0051487
TRAF7,0.0044797
CASKIN1,0.0013389
MLST8,0.002225
BRICD5,0.0031757
PGP,0.0042052
E4F1,0.0042052
DNASE1L2,0.0036076
ECI1,0.0024379
RNPS1,0.0005882
AC009065.1,0.000879
ABCA3,0.00052545
CCNF,0.023344
C16orf59,0.02333
NTN3,0.022498
TBC1D24,0.020981
RP11-20I23.1,0.011923
ATP6V0C,0.002288
ATP6C,0.00093802
AMDHD2,0.0021292
CEMP1,0.0021292
PDPK1,0.0021292
KCTD5,0.0051736
PRSS27,0.015517
SRRM2,0.015517
TCEB2,0.015517
PRSS33,0.015517
PRSS21,0.032763
ZG16B,0.017306
PRSS22,0.029153
FLYWCH2,0.0221
FLYWCH1,0.0091712
KREMEN2,0.00028585
PKMYT1,0.00033788
PAQR4,0.00014796
CLDN9,0.0060508
CLDN6,0.0056329
TNFRSF12A,0.0056329
HCFC1R1,0.0059511
THOC6,0.0059511
CCDC64B,0.0059511
MMP25,0.0062063
IL32,0.0065546
ZSCAN10,0.0075422
ZNF205,0.00056169
ZNF213,0.00060698
CASP16,0.00050785
OR1F1,0.0010712
ZNF200,0.0010529
MEFV,0.0038042
ZNF263,0.0038301
TIGD7,0.0050825
ZNF75A,0.0050825
OR2C1,0.010106
NAA60,0.0015796
MTRNR2L4,0.010106
ZSCAN32,0.018607
ZNF174,0.018607
ZNF597,0.0044595
NAA60,0.0022099
C16orf90,0.0036692
CLUAP1,0.0026326
SLX4,0.0005919
DNASE1,0.00028729
TRAP1,0.0003303
CREBBP,0.00056691
ADCY9,0.0018797
SRL,0.00010647
TFAP4,0.00064541
GLIS2,0.0012989
PAM16,0.0016719
CORO7-PAM16,0.0027297
CORO7,0.0031757
VASN,0.0054734
DNAJA3,0.0060259
NMRAL1,0.0052568
HMOX2,0.0057537
CDIP1,0.005516
C16orf96,0.0050392
UBALD1,0.0027009
MGRN1,0.0019635
NUDT16L1,0.020514
ANKS3,0.014561
C16orf71,0.00058715
ZNF500,0.00058715
SEPT12,0.00051231
SMIM22,0.00051231
ROGDI,0.00051231
GLYR1,0.00062766
UBN1,0.010727
PPL,0.010727
SEC14L5,0.012966
NAGPA,0.040746
ALG1,0.0032228
C16orf89,0.0090364
FAM86A,0.004929
RBFOX1,2.6873e-09
TMEM114,0.00032827
METTL22,0.012083
ABAT,5.5271e-05
TMEM186,0.00017937
PMM2,4.0805e-06
CARHSP1,0.00037123
USP7,0.000776
C16orf72,0.00041324
RP11-297M9.1,0.00013843
GRIN2A,3.3482e-05
ATF7IP2,3.459e-06
EMP2,0.0055172
TEKT5,0.0011693
NUBP1,0.00013627
TVP23A,0.00016317
CIITA,4.4258e-05
DEXI,0.00042237
CLEC16A,0.00038139
RMI2,0.0012794
SOCS1,1.8005e-05
TNP2,0.00088138
PRM3,0.0041911
PRM2,0.0037485
PRM1,0.0066178
CTD-3088G3.8,7.6695e-05
LITAF,2.6267e-05
SNN,0.00086864
TXNDC11,0.001056
ZC3H7A,0.00014955
RSL1D1,0.0005408
GSPT1,0.00024651
RP11-166B2.1,0.00026045
TNFRSF17,0.00070641
AC007216.2,0.00059857
SNX29,7.7186e-07
RP11-276H1.3,0.0048805
CPPED1,0.00034063
SHISA9,0.00021493
ERCC4,0.007718
MKL2,0.00016878
PARN,0.0012506
BFAR,0.017995
PLA2G10,0.017995
NPIPA3,0.002172
NPIPA2,0.0053668
NOMO1,0.033961
NPIPA1,0.033961
PDXDC1,0.0015356
NTAN1,0.0019021
RRN3,0.0027914
NPIPA5,0.0021635
MPV17L,0.0057723
RP11-1021N1.1,0.0037604
C16orf45,0.001881
KIAA0430,0.015111
NDE1,0.0044633
MYH11,0.00090658
FOPNL,0.00072816
ABCC1,0.00087625
ABCC6,0.0007763
NOMO3,0.0074356
NPIPA7,0.0075214
XYLT1,3.4221e-06
NPIPA8,0.012377
NOMO2,0.018764
RPS15A,0.016103
RP11-1035H13.3,0.016103
ARL6IP1,0.016103
SMG1,0.00046107
TMC7,0.0052234
COQ7,0.011786
ITPRIPL2,0.001943
CTD-2349B8.1,0.001943
SYT17,0.00048
CLEC19A,0.00096235
TMC5,0.00013777
GDE1,0.0056971
CCP110,0.0065969
C16orf62,0.00038565
KNOP1,0.0060737
IQCK,0.0095793
GPR139,0.0083681
GP2,0.0053409
UMOD,0.0033509
PDILT,0.00082581
ACSM5,7.9089e-05
ACSM2A,4.3597e-05
AC137056.1,0.040426
ACSM2B,0.000285
ACSM3,9.2331e-05
ACSM1,0.00032728
THUMPD1,0.00042809
ERI2,3.9626e-06
AC004381.6,7.0839e-05
DCUN1D3,3.9058e-07
LYRM1,0.00021836
DNAH3,0.00022631
TMEM159,0.00059595
ZP2,0.00058567
ANKS4B,0.00058188
CRYM,0.00050807
NPIPB3,0.0022458
METTL9,0.0066283
IGSF6,0.010552
OTOA,0.0034011
NPIPB4,0.0099364
UQCRC2,0.0051361
PDZD9,0.0051361
C16orf52,0.011926
VWA3A,0.010969
SDR42E2,0.0077055
EEF2K,0.0025191
POLR3E,0.0013284
CDR2,0.0035733
NPIPB5,0.048256
HS3ST2,0.0011971
USP31,0.0064261
SCNN1G,0.0060917
SCNN1B,0.0003981
COG7,6.31e-05
GGA2,0.00037516
EARS2,0.00061695
UBFD1,0.00073113
NDUFAB1,0.0010639
PALB2,0.0014957
DCTN5,0.00084234
PLK1,0.0016432
ERN2,0.0017387
CHP2,0.0025942
PRKCB,5.0924e-05
CACNG3,0.00058511
RBBP6,0.012807
TNRC6A,0.015847
SLC5A11,0.0021116
ARHGAP17,0.00037537
AQP8,0.02628
ZKSCAN2,0.02628
HS3ST4,0.00018768
KDM8,0.00011967
NSMCE1,2.4582e-05
CTD-3203P2.2,4.5553e-05
IL4R,0.00018297
IL21R,6.8681e-05
GTF3C1,0.0032091
KIAA0556,0.00051148
GSG1L,2.0179e-05
XPO6,6.9725e-05
SBK1,0.0033685
NPIPB6,0.00029136
EIF3CL,0.0039552
NPIPB7,0.00010392
CLN3,0.00013575
CLN3,0.00017693
APOBR,0.00015425
IL27,0.00021654
NUPR1,0.00014703
CCDC101,0.00014204
SULT1A2,0.00013486
SULT1A1,7.5632e-05
NPIPB8,9.6912e-05
NPIPB9,0.0012035
ATXN2L,0.0012035
TUFM,0.00056004
SH2B1,0.00015577
ATP2A1,0.0028858
RABEP2,0.00072922
CD19,0.00072922
NFATC2IP,0.0011537
SPNS1,0.00033241
LAT,0.00033241
CTB-134H23.2,0.0020978
NPIPB11,0.047805
RP11-345J4.5,0.040391
BOLA2,0.040391
SLX1B,0.040391
SULT1A4,0.040391
RP11-345J4.3,0.040391
RP11-231C14.4,0.040391
SPN,0.0028326
QPRT,0.0017099
C16orf54,0.0080146
ZG16,0.0080146
KIF22,0.04071
MAZ,0.04071
PRRT2,0.04071
PAGR1,0.04071
PAGR1,0.04071
MVP,0.04071
CDIPT,0.031454
SEZ6L2,0.012271
ASPHD1,0.0035436
KCTD13,0.0045391
TMEM219,0.0031072
TAOK2,0.0014373
HIRIP3,0.00089755
INO80E,0.001511
DOC2A,0.0017071
C16orf92,0.0012791
FAM57B,0.00078348
ALDOA,0.00095317
PPP4C,0.00034939
TBX6,0.0004514
YPEL3,0.0006904
GDPD3,0.0016405
MAPK3,0.00055147
CORO1A,0.0029053
BOLA2B,0.006486
SLX1A,0.006486
SULT1A3,0.006486
RP11-347C12.3,0.006486
RP11-347C12.1,0.013487
CD2BP2,0.0038324
TBC1D10B,0.0038324
MYLPF,0.05049
ZNF48,0.006275
SEPT1,0.019065
SEPT1,0.05049
ZNF771,0.014039
DCTPP1,0.014039
SEPHS2,0.014039
ITGAL,0.014039
PRR14,0.01306
FBRS,0.01306
SRCAP,0.0059745
PHKG2,0.0099974
C16orf93,0.0099974
RNF40,0.0099974
ZNF629,0.013718
BCL7C,0.012687
CTF1,0.0071315
FBXL19,0.0039747
ORAI3,0.0025555
SETD1A,0.0057978
HSD3B7,0.0057978
AC135048.1,0.0057978
STX1B,0.0057978
STX4,0.0033947
RP11-196G11.1,0.036431
VKORC1,0.036431
BCKDK,0.015888
KAT8,0.0026436
PRSS8,0.0026436
PRSS36,0.0026436
FUS,0.001067
PYCARD,0.00062175
C16orf98,0.00062175
TRIM72,0.014995
PYDC1,0.0045454
ITGAM,0.02824
ITGAX,0.029067
ITGAD,0.017317
COX6A2,0.044667
ZNF843,0.044667
ARMC5,0.045391
TGFB1I1,0.045391
SLC5A2,0.045391
C16orf58,0.045391
ZNF720,0.0034522
ZNF267,0.020847
AC142381.1,0.027126
TP53TG3,0.03738
RP11-812E19.9,0.031473
SHCBP1,0.028041
MYLK3,0.0014705
C16orf87,0.0015554
GPT2,0.00051132
DNAJA2,0.015993
NETO2,0.0028595
ITFG1,0.0010157
PHKB,0.00078956
ABCC12,0.000399
ABCC11,0.018017
LONP2,0.018724
SIAH1,0.01259
N4BP1,0.0068458
CBLN1,0.0020509
C16orf78,0.00064544
ZNF423,0.00071307
CNEP1R1,0.020296
HEATR3,0.0057797
PAPD5,0.0057809
ADCY7,0.00022863
BRD7,0.012297
NKD1,0.00010835
SNX20,0.00061721
NOD2,0.0081126
CYLD,0.014287
SALL1,0.019582
C16orf97,0.0052787
TOX3,2.336e-05
CHD9,6.9188e-05
RBL2,0.0047631
AKTIP,0.014753
RPGRIP1L,0.00022912
FTO,4.1033e-06
RP11-324D17.1,1.8501e-05
IRX3,2.1291e-05
IRX5,0.0074045
IRX6,0.012053
MMP2,0.0025722
LPCAT2,0.0023176
CAPNS2,0.0032615
SLC6A2,0.0027375
CES1,0.031273
CES5A,0.021101
GNAO1,0.0013582
AMFR,0.0059558
NUDT21,0.0011714
OGFOD1,0.0011714
BBS2,0.00011257
MT4,0.00047051
MT3,0.0002241
MT2A,0.00029963
MT1E,0.00081506
AC026461.1,0.0018736
MT1M,0.0027766
MT1A,0.0027766
MT1B,0.0027766
MT1F,0.0027766
MT1G,0.0027766
MT1H,0.003941
MT1X,0.0024936
NUP93,0.0044669
SLC12A3,0.0044669
HERPUD1,0.00736
CETP,0.0034488
NLRC5,9.7404e-06
CPNE2,5.6417e-05
FAM192A,0.0012788
RSPRY1,0.0014545
ARL2BP,0.0013562
PLLP,0.00053245
CCL22,0.0021048
CX3CL1,0.00053499
CIAPIN1,0.00058747
COQ9,0.00020798
POLR2C,0.00020798
DOK4,0.00029296
CCDC102A,0.0019159
GPR114,0.00094176
GPR56,0.00022962
GPR97,3.7304e-05
CCDC135,0.00070824
KATNB1,0.0019062
KIFC3,0.0011713
CTD-2600O9.1,0.019197
CNGB1,0.00063797
TEPP,0.011964
ZNF319,0.011964
USB1,0.008022
MMP15,0.0040548
C16orf80,0.047771
CSNK2A2,0.029941
CCDC113,0.029941
PRSS54,0.022305
GINS3,0.00053667
NDRG4,0.0043738
SETD6,0.0065453
CNOT1,0.0042678
SLC38A7,0.0079032
GOT2,0.0028875
RP11-105C20.2,0.0075202
CDH8,0.0018285
CDH11,0.0052209
CDH5,0.00019006
BEAN1,2.7877e-05
RP11-403P17.5,0.0013122
AC132186.1,0.0020543
TK2,0.0013284
CKLF,0.0012952
CKLF-CMTM1,0.00048602
CMTM1,0.0013702
CMTM2,0.0013702
CMTM3,0.00056469
CMTM4,0.00056469
DYNC1LI2,0.040878
CCDC79,0.010504
NAE1,0.0029357
CA7,0.0011317
PDP2,0.00083463
CDH16,0.00076103
RRAD,0.00076103
FAM96B,0.0010203
CES2,0.0010203
CES3,0.0010522
CES4A,0.0010756
CBFB,0.00044676
C16orf70,0.0020804
B3GNT9,0.0068683
TRADD,0.0068683
FBXL8,0.001538
RP11-5A19.5,0.001538
HSF4,0.001538
NOL3,0.001538
KIAA0895L,0.001538
EXOC3L1,0.001538
E2F4,0.001538
ELMO3,0.0011177
LRRC29,0.0011177
AC040160.1,0.0011177
TMEM208,0.0011177
FHOD1,0.0011177
SLC9A5,0.0020012
PLEKHG4,0.0093113
KCTD19,0.00067828
LRRC36,0.00067828
TPPP3,0.00053361
ZDHHC1,0.00063911
HSD11B2,0.0093113
ATP6V0D1,0.0018096
AGRP,0.0018096
FAM65A,9.7096e-05
CTCF,1.9384e-05
RLTPR,0.0019115
ACD,0.0021294
PARD6A,0.0021294
ENKD1,0.0021294
C16orf86,0.0021294
GFOD2,0.0021294
RANBP10,0.00024325
TSNAXIP1,0.00051764
CENPT,0.00051764
THAP11,0.00051764
NUTF2,0.00051764
EDC4,0.0099885
DUS2,0.048903
NFATC3,0.009063
ESRP2,0.0065789
PLA2G15,0.0054722
SLC7A6,0.010338
SLC7A6OS,0.010316
PRMT7,0.0088409
SMPD3,0.0095146
ZFP90,0.00042337
CDH3,0.0030434
CDH1,0.00044039
TANGO6,0.01115
HAS3,0.01993
CHTF8,0.01523
CHTF8,0.017468
CIRH1A,0.0052203
SNTB2,0.011822
RP11-343C2.11,0.010515
VPS4A,0.0080196
COG8,0.0055765
PDF,0.0080196
RP11-343C2.12,0.0080196
RP11-343C2.9,0.0055765
RP11-343C2.7,0.0055765
NIP7,0.0038538
TMED6,0.0038538
TERF2,0.0019347
CYB5B,7.668e-05
NFAT5,0.0001338
NQO1,0.0020396
NOB1,0.0020396
WWP2,0.0015916
CLEC18A,0.014757
PDPR,0.0067843
CLEC18C,0.011462
AC009060.1,0.015209
FKSG63,0.014958
EXOSC6,0.00099103
AARS,0.0012105
DDX19B,0.00055565
RP11-529K1.3,0.00055565
DDX19A,0.00073816
ST3GAL2,0.00071561
FUK,0.026816
COG4,0.026816
SF3B3,0.042433
IL34,0.0022229
MTSS1L,0.0011858
FLJ00418,0.002555
VAC14,0.001115
HYDIN,0.0029964
CMTR2,0.040673
CALB2,0.016478
ZNF19,0.0063884
CHST4,0.014702
TAT,0.0063884
MARVELD3,0.018412
PHLPP2,0.036504
AP1G1,0.01168
ATXN1L,0.0046103
IST1,0.0022815
ZNF821,0.0046103
DHODH,0.0066275
TXNL4B,0.008402
HP,0.011747
HPR,0.0060829
DHX38,0.0080925
PMFBP1,0.0080925
ZFHX3,0.00032656
C16orf47,0.00023566
PSMD7,0.0088942
NPIPB15,0.00070776
CLEC18B,3.7525e-05
GLG1,0.0010446
RFWD3,0.0012655
MLKL,0.0038786
FA2H,0.0014743
WDR59,0.00051851
ZNRF1,0.0014161
LDHD,0.010522
ZFP1,0.0022404
CTRB2,0.00065924
CTRB1,2.211e-06
BCAR1,8.0397e-07
CFDP1,5.8727e-05
RP11-77K12.1,0.0011375
TMEM170A,0.0011932
CHST6,0.00042861
RP11-77K12.7,0.0099866
CHST5,0.0099866
TMEM231,0.030256
GABARAPL2,0.01475
ADAT1,0.011255
KARS,0.0062495
TERF2IP,0.0024336
AC025287.1,0.01073
CNTNAP4,0.0005835
RP11-58C22.1,0.001713
MON1B,0.0022674
SYCE1L,0.0022674
ADAMTS18,3.8682e-05
NUDT7,0.0038505
VAT1L,5.9722e-05
CLEC3A,0.0044891
WWOX,4.608e-10
PIH1,0.00019687
MAF,0.0015638
DYNLRB2,7.5481e-06
CDYL2,0.00014065
CMC2,0.00071045
CENPN,0.00038985
ATMIN,0.0019404
C16orf46,0.0027276
GCSH,0.0024513
BCMO1,0.00017562
GAN,8.7136e-05
CMIP,3.648e-05
PLCG2,2.7982e-05
SDR42E1,0.002576
HSD17B2,0.0035649
MPHOSPH6,0.0023758
CDH13,3.2853e-11
HSBP1,0.00601
MLYCD,0.00099696
RP11-505K9.4,0.0013188
OSGIN1,0.0002517
NECAB2,0.00023144
SLC38A8,0.00090119
MBTPS1,0.0010235
HSDL1,0.00092308
DNAAF1,0.0010062
TAF1C,0.0013428
ADAD2,0.0013428
KCNG4,9.4669e-05
WFDC1,5.5028e-07
ATP2C2,0.00011155
TLDC1,0.00054885
COTL1,0.0010503
KLHL36,0.0029346
USP10,0.00014284
CRISPLD2,0.00035779
ZDHHC7,0.0057234
KIAA0513,0.0014055
FAM92B,0.0005417
CTC-786C10.1,0.00024839
RP11-680G10.1,0.00024914
GSE1,1.0456e-06
GINS2,0.0093384
C16orf74,0.0093195
EMC8,3.9854e-05
COX4I1,9.9332e-06
IRF8,0.0055769
FOXF1,0.011718
MTHFSD,0.002115
FOXC2,5.0466e-05
FOXL1,2.9782e-05
C16orf95,0.00046411
RP11-178L8.4,0.0015798
FBXO31,0.0033966
MAP1LC3B,0.0057838
ZCCHC14,0.010053
JPH3,6.46e-06
AC010536.1,0.00012112
KLHDC4,1.812e-05
FLJ00104,0.00016406
SLC7A5,0.0010803
CA5A,0.0035676
BANP,1.5605e-05
ZNF469,0.00052176
ZFPM1,8.9835e-05
ZC3H18,1.947e-06
IL17C,1.0495e-05
CYBA,5.8579e-06
MVD,3.0659e-07
SNAI3,3.6944e-06
RNF166,2.5025e-06
CTU2,2.526e-06
PIEZO1,3.2635e-05
CDT1,0.002818
APRT,0.0046853
GALNS,0.0031016
AC092384.1,0.0059461
TRAPPC2L,0.0039515
PABPN1L,0.0036158
CBFA2T3,0.00024935
RP11-830F9.6,0.00080559
ACSF3,0.00021763
CDH15,0.01459
SLC22A31,0.013862
ZNF778,0.0073939
ANKRD11,0.001561
AC137932.1,0.0049684
SPG7,0.00013085
RPL13,0.00038159
CPNE7,0.0060715
DPEP1,0.0073096
CHMP1A,0.0066404
SPATA33,0.0038966
CDK10,0.0016569
RP11-368I7.4,0.0018168
SPATA2L,0.0015926
VPS9D1,0.0016833
ZNF276,0.0018833
FANCA,0.0015512
SPIRE2,0.0015764
TCF25,0.001562
MC1R,0.00023067
TUBB3,0.00085125
TUBB3,0.00091834
DEF8,0.0012464
CENPBD1,0.0012862
DBNDD1,0.00090872
GAS8,0.00090675
C16orf3,0.00096948
PRDM7,0.00022833
DOC2B,0.00016022
RPH3AL,1.0093e-05
C17orf97,0.020649
FAM101B,0.032377
VPS53,0.0053044
FAM57A,0.039162
GEMIN4,0.015595
GLOD4,0.0013312
RNMTL1,0.00076884
NXN,5.518e-05
RP11-676J12.7,0.00056788
TIMM22,1.8878e-05
ABR,2.1846e-07
BHLHA9,0.00019503
TUSC5,0.00014086
YWHAE,0.00052367
CRK,0.0022953
MYO1C,0.0032789
INPP5K,0.0013236
PITPNA,0.00074448
SLC43A2,0.00061579
SCARF1,5.9103e-06
RILP,4.8069e-06
PRPF8,3.4819e-06
TLCD2,8.0653e-05
WDR81,0.00014333
SERPINF2,6.2738e-05
SERPINF1,3.9402e-05
SMYD4,3.4977e-05
RPA1,2.3944e-05
RTN4RL1,4.9055e-06
DPH1,0.0007356
OVCA2,0.001159
HIC1,0.0019849
SMG6,0.010362
SRR,0.016297
TSR1,0.039394
SGSM2,0.0025865
MNT,0.00043926
METTL16,1.3969e-05
AC006435.1,0.00015875
PAFAH1B1,0.0009526
CLUH,0.00053079
RAP1GAP2,1.3514e-07
OR1D5,0.0053992
OR1D2,0.0072075
OR1G1,9.7709e-05
OR1A2,6.575e-06
OR1A1,0.00015241
OR3A2,0.0029745
OR3A1,0.0029745
OR1E1,0.00013203
OR3A3,0.00013203
OR1E2,0.00036153
SPATA22,9.3642e-07
ASPA,3.6544e-05
TRPV3,2.3339e-06
TRPV1,9.6013e-05
SHPK,9.6013e-05
SHPK,0.0022206
CTNS,0.0021706
TAX1BP3,0.0081072
P2RX5-TAX1BP3,0.0044585
EMC6,0.0081072
P2RX5,0.0044585
ITGAE,0.00011627
GSG2,0.0060873
C17orf85,1.9723e-05
CAMKK1,5.5659e-06
P2RX1,4.1339e-06
ATP2A3,6.0783e-05
ZZEF1,0.0037411
CYB5D2,0.0076725
ANKFY1,0.0046276
UBE2G1,0.0024909
SPNS3,0.00041884
SPNS2,0.00068228
MYBBP1A,1.5048e-05
GGT6,5.9233e-05
SMTNL2,0.009058
ALOX15,0.026095
PELP1,0.010041
ARRB2,0.0029885
MED11,0.0019341
CXCL16,0.0017741
ZMYND15,0.0012495
TM4SF5,0.00051802
VMO1,0.0009676
GLTPD2,0.0017348
PSMB6,0.0022326
PLD2,0.0052458
MINK1,0.0075782
CHRNE,0.011352
C17orf107,0.011352
GP1BA,0.001665
SLC25A11,0.001665
RNF167,0.001665
PFN1,0.0036342
ENO3,0.01278
SPAG7,0.015973
CAMTA2,0.01716
INCA1,0.01716
KIF1C,0.013612
SLC52A1,0.0017731
ZFP3,0.0046199
ZNF232,0.0053695
USP6,0.0040576
ZNF594,0.026563
SCIMP,0.022906
RABEP1,0.0095133
NUP88,0.0045608
RPAIN,0.0054283
C1QBP,0.0054283
DHX33,0.00065813
DERL2,0.00022573
MIS12,0.00022573
NLRP1,3.3391e-05
WSCD1,4.6079e-05
AIPL1,0.00053677
FAM64A,0.00039194
PITPNM3,2.8612e-06
KIAA0753,2.1771e-05
TXNDC17,0.0064049
MED31,0.0079419
C17orf100,0.018307
SLC13A5,0.011566
XAF1,0.00030916
FBXO39,0.0011155
TEKT1,0.00028397
AC027763.2,5.4811e-05
ALOX12,5.7697e-05
RNASEK,7.8627e-06
AC040977.1,7.8627e-06
RNASEK-C17orf49,7.8627e-06
C17orf49,7.8627e-06
BCL6B,7.8627e-06
SLC16A13,7.5623e-06
SLC16A11,7.5623e-06
CLEC10A,0.0011176
ASGR2,0.0034047
ASGR1,0.0015196
DLG4,0.00090989
ACADVL,0.00091791
DVL2,0.0019715
PHF23,0.0039659
GABARAP,0.0039659
CTD-2545G14.7,0.003019
CTDNEP1,0.0021995
RP1-4G17.5,0.0021995
ELP5,0.0021995
CLDN7,0.0064782
SLC2A4,0.0036731
YBX2,0.0018558
EIF5A,4.8514e-05
GPS2,4.8514e-05
RP11-542C16.2,4.8514e-05
NEURL4,4.8514e-05
ACAP1,0.00010602
KCTD11,0.00014882
TMEM95,0.00014882
TNK1,0.00085108
TMEM256-PLSCR3,0.00085059
C17orf61-PLSCR3,0.00085059
TMEM256,0.0021639
NLGN2,0.0018836
SPEM1,0.0018836
C17orf74,0.0018836
TMEM102,0.0017571
FGF11,0.0021097
CHRNB1,0.0022917
ZBTB4,0.0064949
SLC35G6,0.016365
POLR2A,0.0093924
TNFSF12,0.0066012
TNFSF12-TNFSF13,0.0066012
TNFSF13,0.0067578
SENP3,0.0070048
EIF4A1,0.0091411
